reading_id,station_id,model_name,predicted_label,confidence_score,response_time_ms,timestamp
345,ST-03,leak_detector,leak,0.879,34.4,2026-09-08 11:04:57.682
346,ST-02,demand_forecaster,4557,0.831,49.9,2026-09-08 11:04:57.708
347,ST-06,leak_detector,normal,0.774,44.8,2026-09-08 11:04:57.734
348,ST-03,leak_detector,normal,0.851,37.2,2026-09-08 11:04:57.761
349,ST-09,leak_detector,normal,0.985,32.5,2026-09-08 11:04:57.787
350,ST-04,pressure_drop_predictor,drop,0.925,62.0,2026-09-08 11:04:57.813
351,ST-06,demand_forecaster,3776,0.828,105.3,2026-09-08 11:04:57.840
352,ST-01,demand_forecaster,2728,0.616,97.2,2026-09-08 11:04:57.866
353,ST-08,pressure_drop_predictor,drop,0.783,46.8,2026-09-08 11:04:57.892
354,ST-01,leak_detector,normal,0.789,27.7,2026-09-08 11:04:57.918
355,ST-10,demand_forecaster,2684,0.609,87.5,2026-09-08 11:04:57.944
356,ST-06,demand_forecaster,592,0.685,68.1,2026-09-08 11:04:57.971
357,ST-06,leak_detector,normal,0.825,33.0,2026-09-08 11:04:57.996
358,ST-09,pressure_drop_predictor,stable,0.88,59.9,2026-09-08 11:04:58.022
359,ST-05,pressure_drop_predictor,drop,0.813,59.3,2026-09-08 11:04:58.048
360,ST-03,pressure_drop_predictor,drop,0.708,50.4,2026-09-08 11:04:58.075
361,ST-04,leak_detector,normal,0.932,50.7,2026-09-08 11:04:58.100
362,ST-05,leak_detector,normal,0.812,36.8,2026-09-08 11:04:58.126
363,ST-09,pressure_drop_predictor,drop,0.743,43.2,2026-09-08 11:04:58.153
364,ST-08,leak_detector,normal,0.954,36.4,2026-09-08 11:04:58.180
365,ST-03,demand_forecaster,1868,0.723,104.7,2026-09-08 11:04:58.206
366,ST-06,leak_detector,normal,0.84,42.2,2026-09-08 11:04:58.232
367,ST-03,leak_detector,normal,0.884,46.5,2026-09-08 11:04:58.258
368,ST-08,leak_detector,normal,0.923,21.8,2026-09-08 11:04:58.284
369,ST-03,pressure_drop_predictor,drop,0.936,64.6,2026-09-08 11:04:58.310
370,ST-04,pressure_drop_predictor,stable,0.72,59.6,2026-09-08 11:04:58.336
371,ST-06,pressure_drop_predictor,drop,0.813,61.3,2026-09-08 11:04:58.363
372,ST-09,pressure_drop_predictor,stable,0.664,66.1,2026-09-08 11:04:58.389
373,ST-04,pressure_drop_predictor,stable,0.869,58.6,2026-09-08 11:04:58.416
374,ST-08,demand_forecaster,4129,0.84,88.5,2026-09-08 11:04:58.442
375,ST-10,pressure_drop_predictor,drop,0.865,65.9,2026-09-08 11:04:58.467
376,ST-09,leak_detector,normal,0.788,37.5,2026-09-08 11:04:58.494
377,ST-04,pressure_drop_predictor,drop,0.73,60.4,2026-09-08 11:04:58.520
378,ST-06,pressure_drop_predictor,stable,0.882,57.4,2026-09-08 11:04:58.546
379,ST-06,leak_detector,normal,1,34.2,2026-09-08 11:04:58.572
380,ST-05,demand_forecaster,3452,0.564,90.6,2026-09-08 11:04:58.598
381,ST-08,demand_forecaster,688,0.63,78.0,2026-09-08 11:04:58.624
382,ST-04,leak_detector,normal,0.93,24.6,2026-09-08 11:04:58.650
383,ST-06,leak_detector,normal,0.881,38.7,2026-09-08 11:04:58.676
384,ST-09,demand_forecaster,1227,0.573,80.4,2026-09-08 11:04:58.702
385,ST-07,demand_forecaster,4696,0.618,99.0,2026-09-08 11:04:58.728
386,ST-01,demand_forecaster,906,0.679,70.8,2026-09-08 11:04:58.755
387,ST-02,demand_forecaster,304,0.78,80.3,2026-09-08 11:04:58.781
388,ST-08,pressure_drop_predictor,stable,0.903,54.3,2026-09-08 11:04:58.807
389,ST-04,pressure_drop_predictor,stable,0.804,70.6,2026-09-08 11:04:58.833
390,ST-04,leak_detector,normal,0.986,21.6,2026-09-08 11:04:58.859
391,ST-08,pressure_drop_predictor,drop,0.739,57.1,2026-09-08 11:04:58.885
392,ST-08,demand_forecaster,3010,0.746,75.7,2026-09-08 11:04:58.912
393,ST-04,pressure_drop_predictor,drop,0.692,58.9,2026-09-08 11:04:58.938
394,ST-06,pressure_drop_predictor,drop,0.716,45.8,2026-09-08 11:04:58.964
395,ST-02,leak_detector,normal,0.808,40.4,2026-09-08 11:04:58.990
396,ST-03,demand_forecaster,794,1,84.7,2026-09-08 11:04:59.016
397,ST-02,pressure_drop_predictor,drop,0.84,54.8,2026-09-08 11:04:59.043
398,ST-03,pressure_drop_predictor,stable,0.791,47.3,2026-09-08 11:04:59.068
399,ST-05,pressure_drop_predictor,stable,0.723,50.5,2026-09-08 11:04:59.095
400,ST-09,leak_detector,normal,1,28.7,2026-09-08 11:04:59.122
401,ST-01,demand_forecaster,376,0.688,82.8,2026-09-08 11:04:59.148
402,ST-08,pressure_drop_predictor,stable,0.801,58.4,2026-09-08 11:04:59.173
403,ST-02,leak_detector,normal,0.854,22.1,2026-09-08 11:04:59.200
404,ST-04,leak_detector,normal,0.843,38.7,2026-09-08 11:04:59.226
405,ST-08,leak_detector,normal,0.955,24.9,2026-09-08 11:04:59.252
406,ST-06,demand_forecaster,2105,0.539,90.4,2026-09-08 11:04:59.278
407,ST-10,demand_forecaster,1103,0.556,85.2,2026-09-08 11:04:59.304
408,ST-01,demand_forecaster,702,0.763,89.7,2026-09-08 11:04:59.330
409,ST-05,demand_forecaster,2197,0.661,73.3,2026-09-08 11:04:59.356
410,ST-03,leak_detector,normal,0.777,35.4,2026-09-08 11:04:59.382
411,ST-02,demand_forecaster,1215,0.898,82.2,2026-09-08 11:04:59.409
412,ST-09,pressure_drop_predictor,drop,0.847,62.5,2026-09-08 11:04:59.435
413,ST-04,leak_detector,leak,0.821,33.6,2026-09-08 11:04:59.461
414,ST-01,pressure_drop_predictor,drop,0.905,64.0,2026-09-08 11:04:59.488
415,ST-08,pressure_drop_predictor,drop,0.753,64.0,2026-09-08 11:04:59.513
416,ST-03,leak_detector,normal,0.925,33.0,2026-09-08 11:04:59.540
417,ST-10,leak_detector,normal,0.916,21.1,2026-09-08 11:04:59.566
418,ST-02,pressure_drop_predictor,stable,0.807,56.3,2026-09-08 11:04:59.592
419,ST-10,leak_detector,normal,0.893,31.0,2026-09-08 11:04:59.618
420,ST-04,leak_detector,normal,0.855,33.6,2026-09-08 11:04:59.644
421,ST-01,demand_forecaster,3403,0.808,80.8,2026-09-08 11:04:59.671
422,ST-07,pressure_drop_predictor,drop,0.824,75.7,2026-09-08 11:04:59.697
423,ST-09,pressure_drop_predictor,drop,1,54.8,2026-09-08 11:04:59.723
424,ST-02,pressure_drop_predictor,stable,0.759,70.5,2026-09-08 11:04:59.750
425,ST-08,pressure_drop_predictor,stable,0.677,44.6,2026-09-08 11:04:59.775
426,ST-07,leak_detector,normal,1,28.0,2026-09-08 11:04:59.801
427,ST-02,pressure_drop_predictor,stable,0.82,52.1,2026-09-08 11:04:59.827
428,ST-08,leak_detector,normal,0.885,32.2,2026-09-08 11:04:59.854
429,ST-09,leak_detector,normal,0.862,40.0,2026-09-08 11:04:59.880
430,ST-01,demand_forecaster,4743,0.717,88.1,2026-09-08 11:04:59.906
431,ST-04,pressure_drop_predictor,drop,0.71,51.1,2026-09-08 11:04:59.933
432,ST-05,pressure_drop_predictor,drop,0.817,46.8,2026-09-08 11:04:59.958
433,ST-09,pressure_drop_predictor,stable,0.704,54.3,2026-09-08 11:04:59.985
434,ST-03,leak_detector,normal,0.758,35.5,2026-09-08 11:05:00.011
435,ST-04,demand_forecaster,2465,0.79,62.5,2026-09-08 11:05:00.037
436,ST-03,leak_detector,normal,0.839,23.9,2026-09-08 11:05:00.063
437,ST-05,demand_forecaster,4909,0.665,111.1,2026-09-08 11:05:00.089
438,ST-06,demand_forecaster,556,0.896,86.1,2026-09-08 11:05:00.115
439,ST-10,leak_detector,normal,0.845,41.9,2026-09-08 11:05:00.141
440,ST-08,pressure_drop_predictor,drop,0.864,52.3,2026-09-08 11:05:00.167
441,ST-10,demand_forecaster,3745,0.552,82.0,2026-09-08 11:05:00.193
442,ST-10,pressure_drop_predictor,stable,0.769,54.7,2026-09-08 11:05:00.219
443,ST-03,leak_detector,normal,0.671,32.4,2026-09-08 11:05:00.245
444,ST-06,demand_forecaster,3559,0.718,51.1,2026-09-08 11:05:00.272
445,ST-07,demand_forecaster,3350,0.57,99.3,2026-09-08 11:05:00.299
446,ST-01,demand_forecaster,3301,0.677,129.4,2026-09-08 11:05:00.325
447,ST-05,pressure_drop_predictor,drop,0.823,63.3,2026-09-08 11:05:00.351
448,ST-02,demand_forecaster,1969,0.528,106.7,2026-09-08 11:05:00.378
449,ST-08,demand_forecaster,2145,0.744,60.6,2026-09-08 11:05:00.404
450,ST-07,demand_forecaster,3792,0.868,77.7,2026-09-08 11:05:00.430
451,ST-06,leak_detector,normal,0.908,30.4,2026-09-08 11:05:00.455
452,ST-07,leak_detector,normal,0.949,48.9,2026-09-08 11:05:00.482
453,ST-10,leak_detector,normal,1,40.3,2026-09-08 11:05:00.508
454,ST-02,leak_detector,normal,0.962,22.9,2026-09-08 11:05:00.534
455,ST-09,demand_forecaster,307,0.767,95.2,2026-09-08 11:05:00.560
456,ST-08,demand_forecaster,4533,0.574,76.2,2026-09-08 11:05:00.586
457,ST-05,demand_forecaster,690,0.763,102.3,2026-09-08 11:05:00.612
458,ST-09,demand_forecaster,458,0.596,85.9,2026-09-08 11:05:00.638
459,ST-07,pressure_drop_predictor,stable,0.832,54.8,2026-09-08 11:05:00.664
460,ST-05,demand_forecaster,425,0.887,75.4,2026-09-08 11:05:00.690
461,ST-09,demand_forecaster,463,0.755,67.9,2026-09-08 11:05:00.716
462,ST-01,demand_forecaster,2153,0.663,85.0,2026-09-08 11:05:00.741
463,ST-07,pressure_drop_predictor,drop,0.62,39.0,2026-09-08 11:05:00.767
464,ST-01,pressure_drop_predictor,drop,0.924,49.9,2026-09-08 11:05:00.793
465,ST-07,demand_forecaster,3969,0.789,68.5,2026-09-08 11:05:00.818
466,ST-01,pressure_drop_predictor,drop,0.761,62.8,2026-09-08 11:05:00.845
467,ST-07,leak_detector,normal,0.91,38.4,2026-09-08 11:05:00.871
468,ST-06,leak_detector,normal,0.955,20.7,2026-09-08 11:05:00.923
469,ST-03,leak_detector,normal,0.848,39.9,2026-09-08 11:05:00.949
470,ST-10,demand_forecaster,853,0.703,95.6,2026-09-08 11:05:00.975
471,ST-05,pressure_drop_predictor,stable,0.713,50.0,2026-09-08 11:05:01.001
472,ST-09,leak_detector,normal,0.751,40.7,2026-09-08 11:05:01.027
473,ST-04,pressure_drop_predictor,drop,0.784,59.7,2026-09-08 11:05:01.055
474,ST-06,pressure_drop_predictor,drop,0.786,67.1,2026-09-08 11:05:01.080
475,ST-06,leak_detector,normal,0.909,33.4,2026-09-08 11:05:01.107
476,ST-02,demand_forecaster,2672,0.773,70.8,2026-09-08 11:05:01.133
477,ST-05,leak_detector,normal,0.949,31.8,2026-09-08 11:05:01.159
478,ST-02,demand_forecaster,4602,0.715,82.7,2026-09-08 11:05:01.185
479,ST-05,leak_detector,normal,0.866,41.2,2026-09-08 11:05:01.211
480,ST-02,leak_detector,normal,0.834,21.7,2026-09-08 11:05:01.237
481,ST-07,pressure_drop_predictor,stable,0.814,43.6,2026-09-08 11:05:01.263
482,ST-03,leak_detector,normal,0.911,38.6,2026-09-08 11:05:01.290
483,ST-05,demand_forecaster,2110,0.562,63.9,2026-09-08 11:05:01.317
484,ST-09,leak_detector,normal,0.83,30.6,2026-09-08 11:05:01.343
485,ST-04,pressure_drop_predictor,drop,0.632,40.4,2026-09-08 11:05:01.369
486,ST-01,leak_detector,normal,0.949,22.2,2026-09-08 11:05:01.395
487,ST-09,pressure_drop_predictor,drop,0.759,52.6,2026-09-08 11:05:01.422
488,ST-05,pressure_drop_predictor,stable,0.781,63.0,2026-09-08 11:05:01.448
489,ST-08,leak_detector,normal,0.918,19.0,2026-09-08 11:05:01.475
490,ST-07,pressure_drop_predictor,drop,0.68,75.9,2026-09-08 11:05:01.501
491,ST-08,pressure_drop_predictor,stable,0.818,59.1,2026-09-08 11:05:01.527
492,ST-09,demand_forecaster,3488,0.685,89.4,2026-09-08 11:05:01.553
493,ST-03,leak_detector,normal,0.71,35.7,2026-09-08 11:05:01.579
495,ST-03,leak_detector,normal,0.935,32.4,2026-09-08 11:05:01.631
496,ST-05,leak_detector,leak,0.806,25.7,2026-09-08 11:05:01.657
497,ST-03,pressure_drop_predictor,stable,0.756,54.0,2026-09-08 11:05:01.683
498,ST-06,leak_detector,normal,0.984,32.9,2026-09-08 11:05:01.709
499,ST-04,pressure_drop_predictor,drop,0.797,55.8,2026-09-08 11:05:01.738
500,ST-05,demand_forecaster,2156,0.55,53.0,2026-09-08 11:05:01.765
501,ST-08,pressure_drop_predictor,drop,0.689,51.8,2026-09-08 11:05:01.791
502,ST-08,leak_detector,normal,0.927,42.7,2026-09-08 11:05:01.817
503,ST-01,pressure_drop_predictor,drop,0.757,50.6,2026-09-08 11:05:01.847
504,ST-10,leak_detector,normal,0.877,33.2,2026-09-08 11:05:01.873
505,ST-03,leak_detector,normal,0.954,30.8,2026-09-08 11:05:01.899
506,ST-09,pressure_drop_predictor,stable,0.825,43.3,2026-09-08 11:05:01.929
507,ST-10,demand_forecaster,32,0.7,86.2,2026-09-08 11:05:01.957
508,ST-07,demand_forecaster,1694,0.596,79.1,2026-09-08 11:05:01.983
509,ST-02,demand_forecaster,2740,0.555,110.8,2026-09-08 11:05:02.009
510,ST-03,pressure_drop_predictor,drop,0.88,55.4,2026-09-08 11:05:02.035
511,ST-03,pressure_drop_predictor,stable,0.792,47.4,2026-09-08 11:05:02.061
512,ST-03,pressure_drop_predictor,stable,0.9,65.0,2026-09-08 11:05:02.087
513,ST-04,leak_detector,normal,0.938,23.7,2026-09-08 11:05:02.114
514,ST-02,leak_detector,normal,0.906,38.3,2026-09-08 11:05:02.140
515,ST-02,leak_detector,normal,0.97,32.0,2026-09-08 11:05:02.166
516,ST-09,leak_detector,normal,0.917,36.8,2026-09-08 11:05:02.192
517,ST-07,demand_forecaster,2611,0.554,65.7,2026-09-08 11:05:02.218
518,ST-04,leak_detector,normal,0.991,37.9,2026-09-08 11:05:02.244
519,ST-09,demand_forecaster,4561,0.908,47.1,2026-09-08 11:05:02.270
520,ST-01,pressure_drop_predictor,stable,0.782,45.8,2026-09-08 11:05:02.297
521,ST-02,demand_forecaster,2685,0.865,86.3,2026-09-08 11:05:02.322
522,ST-01,demand_forecaster,4378,0.629,85.2,2026-09-08 11:05:02.349
523,ST-02,pressure_drop_predictor,drop,0.872,47.9,2026-09-08 11:05:02.375
524,ST-09,pressure_drop_predictor,drop,0.73,50.3,2026-09-08 11:05:02.401
525,ST-03,pressure_drop_predictor,stable,0.935,52.3,2026-09-08 11:05:02.427
526,ST-07,pressure_drop_predictor,drop,0.787,46.5,2026-09-08 11:05:02.453
527,ST-09,demand_forecaster,2513,0.638,78.0,2026-09-08 11:05:02.479
528,ST-06,leak_detector,leak,0.755,46.9,2026-09-08 11:05:02.505
529,ST-10,pressure_drop_predictor,stable,0.682,53.2,2026-09-08 11:05:02.531
530,ST-06,leak_detector,normal,0.784,36.8,2026-09-08 11:05:02.557
531,ST-06,pressure_drop_predictor,drop,0.546,42.3,2026-09-08 11:05:02.583
533,ST-06,demand_forecaster,963,0.621,76.9,2026-09-08 11:05:02.635
534,ST-01,demand_forecaster,4092,0.641,73.4,2026-09-08 11:05:02.662
535,ST-06,demand_forecaster,4722,0.672,75.0,2026-09-08 11:05:02.687
536,ST-04,pressure_drop_predictor,stable,0.769,50.6,2026-09-08 11:05:02.713
537,ST-03,demand_forecaster,3123,0.691,70.2,2026-09-08 11:05:02.739
538,ST-01,leak_detector,normal,0.834,41.0,2026-09-08 11:05:02.765
539,ST-04,pressure_drop_predictor,drop,0.725,44.8,2026-09-08 11:05:02.792
540,ST-05,leak_detector,normal,0.878,38.6,2026-09-08 11:05:02.817
541,ST-01,demand_forecaster,4510,0.689,72.0,2026-09-08 11:05:02.843
542,ST-10,leak_detector,normal,0.795,39.9,2026-09-08 11:05:02.869
543,ST-06,pressure_drop_predictor,drop,0.909,69.4,2026-09-08 11:05:02.896
544,ST-01,leak_detector,normal,0.796,36.4,2026-09-08 11:05:02.923
546,ST-05,pressure_drop_predictor,stable,0.849,54.3,2026-09-08 11:05:02.975
547,ST-09,demand_forecaster,2745,0.954,93.0,2026-09-08 11:05:03.001
548,ST-08,leak_detector,normal,0.843,34.1,2026-09-08 11:05:03.028
549,ST-02,demand_forecaster,3090,0.885,70.1,2026-09-08 11:05:03.054
550,ST-04,leak_detector,normal,0.838,24.3,2026-09-08 11:05:03.080
551,ST-08,leak_detector,normal,0.834,34.2,2026-09-08 11:05:03.106
552,ST-01,demand_forecaster,3985,0.862,101.8,2026-09-08 11:05:03.132
554,ST-03,leak_detector,normal,0.844,34.7,2026-09-08 11:05:03.184
555,ST-05,pressure_drop_predictor,stable,0.794,61.1,2026-09-08 11:05:03.210
556,ST-08,leak_detector,normal,0.993,31.6,2026-09-08 11:05:03.237
557,ST-07,leak_detector,normal,0.936,35.2,2026-09-08 11:05:03.263
558,ST-10,pressure_drop_predictor,drop,0.82,56.2,2026-09-08 11:05:03.289
559,ST-04,demand_forecaster,3408,0.901,92.2,2026-09-08 11:05:03.315
560,ST-04,pressure_drop_predictor,stable,0.928,51.4,2026-09-08 11:05:03.341
561,ST-03,leak_detector,normal,0.96,35.0,2026-09-08 11:05:03.367
562,ST-08,leak_detector,normal,0.859,19.1,2026-09-08 11:05:03.393
563,ST-02,demand_forecaster,4979,0.606,57.3,2026-09-08 11:05:03.419
564,ST-05,pressure_drop_predictor,drop,0.722,41.3,2026-09-08 11:05:03.445
565,ST-01,leak_detector,normal,0.835,29.9,2026-09-08 11:05:03.471
566,ST-03,demand_forecaster,2471,0.8,72.5,2026-09-08 11:05:03.522
567,ST-06,pressure_drop_predictor,stable,0.758,62.7,2026-09-08 11:05:03.549
568,ST-06,pressure_drop_predictor,stable,0.834,70.3,2026-09-08 11:05:03.576
569,ST-02,demand_forecaster,2293,0.788,74.5,2026-09-08 11:05:03.602
570,ST-06,leak_detector,normal,0.895,27.9,2026-09-08 11:05:03.628
571,ST-04,pressure_drop_predictor,stable,0.789,57.4,2026-09-08 11:05:03.656
572,ST-01,leak_detector,normal,0.901,30.8,2026-09-08 11:05:03.682
573,ST-02,leak_detector,normal,1.0,33.5,2026-09-08 11:05:03.708
574,ST-03,demand_forecaster,815,0.713,79.3,2026-09-08 11:05:03.734
575,ST-05,demand_forecaster,2249,0.726,67.8,2026-09-08 11:05:03.760
576,ST-06,demand_forecaster,1647,0.73,80.1,2026-09-08 11:05:03.786
577,ST-09,pressure_drop_predictor,stable,0.802,61.6,2026-09-08 11:05:03.813
578,ST-09,pressure_drop_predictor,drop,0.807,34.8,2026-09-08 11:05:03.839
579,ST-10,demand_forecaster,4734,0.652,84.8,2026-09-08 11:05:03.865
581,ST-09,leak_detector,normal,0.901,34.5,2026-09-08 11:05:03.918
582,ST-03,pressure_drop_predictor,stable,0.754,78.6,2026-09-08 11:05:03.944
583,ST-02,demand_forecaster,2874,0.719,64.0,2026-09-08 11:05:03.971
584,ST-06,leak_detector,normal,0.933,43.5,2026-09-08 11:05:03.998
585,ST-06,pressure_drop_predictor,drop,0.763,51.4,2026-09-08 11:05:04.024
586,ST-09,leak_detector,normal,0.878,36.2,2026-09-08 11:05:04.050
587,ST-06,demand_forecaster,2928,0.913,95.9,2026-09-08 11:05:04.078
588,ST-01,demand_forecaster,1764,0.724,59.0,2026-09-08 11:05:04.104
589,ST-03,demand_forecaster,2728,0.779,80.0,2026-09-08 11:05:04.131
590,ST-02,pressure_drop_predictor,stable,0.719,56.5,2026-09-08 11:05:04.157
591,ST-02,demand_forecaster,858,0.605,71.7,2026-09-08 11:05:04.183
592,ST-10,pressure_drop_predictor,stable,0.821,72.3,2026-09-08 11:05:04.209
593,ST-05,demand_forecaster,4608,0.746,113.0,2026-09-08 11:05:04.235
594,ST-03,pressure_drop_predictor,drop,0.824,53.0,2026-09-08 11:05:04.262
595,ST-05,demand_forecaster,2443,0.682,82.8,2026-09-08 11:05:04.288
596,ST-03,leak_detector,normal,0.888,33.8,2026-09-08 11:05:04.314
597,ST-10,demand_forecaster,4947,0.694,62.1,2026-09-08 11:05:04.339
598,ST-01,demand_forecaster,2661,0.48,84.8,2026-09-08 11:05:04.366
599,ST-08,demand_forecaster,4638,0.606,81.8,2026-09-08 11:05:04.392
600,ST-07,pressure_drop_predictor,stable,0.668,51.3,2026-09-08 11:05:04.417
601,ST-06,pressure_drop_predictor,drop,0.75,40.6,2026-09-08 11:05:04.443
602,ST-03,demand_forecaster,2090,0.682,68.9,2026-09-08 11:05:04.469
603,ST-04,leak_detector,normal,0.929,30.1,2026-09-08 11:05:04.495
604,ST-10,demand_forecaster,4033,0.65,96.2,2026-09-08 11:05:04.522
605,ST-01,pressure_drop_predictor,stable,0.739,63.7,2026-09-08 11:05:04.548
606,ST-09,leak_detector,normal,0.837,33.8,2026-09-08 11:05:04.574
607,ST-03,leak_detector,normal,0.733,48.0,2026-09-08 11:05:04.600
608,ST-07,leak_detector,normal,0.852,38.8,2026-09-08 11:05:04.626
609,ST-07,demand_forecaster,682,0.699,55.7,2026-09-08 11:05:04.652
610,ST-04,demand_forecaster,1137,0.67,92.5,2026-09-08 11:05:04.678
611,ST-02,demand_forecaster,3945,0.584,72.1,2026-09-08 11:05:04.704
612,ST-03,leak_detector,normal,0.917,37.7,2026-09-08 11:05:04.731
613,ST-02,demand_forecaster,3423,0.829,86.5,2026-09-08 11:05:04.758
614,ST-04,pressure_drop_predictor,drop,0.651,55.4,2026-09-08 11:05:04.784
615,ST-05,demand_forecaster,4509,0.66,62.7,2026-09-08 11:05:04.809
616,ST-10,pressure_drop_predictor,drop,0.891,65.0,2026-09-08 11:05:04.836
617,ST-03,demand_forecaster,2472,0.773,90.6,2026-09-08 11:05:04.861
618,ST-09,leak_detector,normal,0.741,39.4,2026-09-08 11:05:04.888
619,ST-02,pressure_drop_predictor,drop,0.931,59.6,2026-09-08 11:05:04.914
620,ST-06,pressure_drop_predictor,drop,0.755,47.6,2026-09-08 11:05:04.940
621,ST-01,pressure_drop_predictor,drop,0.67,53.8,2026-09-08 11:05:04.965
622,ST-03,demand_forecaster,1510,0.716,60.0,2026-09-08 11:05:04.991
623,ST-08,leak_detector,normal,0.97,40.8,2026-09-08 11:05:05.017
624,ST-07,pressure_drop_predictor,stable,0.784,44.9,2026-09-08 11:05:05.043
625,ST-01,leak_detector,normal,0.918,41.7,2026-09-08 11:05:05.068
626,ST-03,demand_forecaster,782,0.628,98.6,2026-09-08 11:05:05.094
627,ST-02,leak_detector,leak,0.862,31.9,2026-09-08 11:05:05.120
628,ST-06,demand_forecaster,903,0.596,88.8,2026-09-08 11:05:05.146
629,ST-01,pressure_drop_predictor,drop,0.768,54.4,2026-09-08 11:05:05.173
630,ST-04,leak_detector,normal,0.96,40.3,2026-09-08 11:05:05.199
631,ST-10,pressure_drop_predictor,drop,0.824,47.4,2026-09-08 11:05:05.225
632,ST-04,pressure_drop_predictor,stable,0.752,30.7,2026-09-08 11:05:05.251
633,ST-10,demand_forecaster,1443,0.871,52.1,2026-09-08 11:05:05.277
634,ST-09,demand_forecaster,1142,0.844,58.9,2026-09-08 11:05:05.303
635,ST-10,pressure_drop_predictor,drop,0.781,47.0,2026-09-08 11:05:05.329
636,ST-01,demand_forecaster,1860,0.642,93.9,2026-09-08 11:05:05.355
637,ST-06,leak_detector,normal,0.952,39.4,2026-09-08 11:05:05.381
638,ST-03,leak_detector,normal,0.842,40.5,2026-09-08 11:05:05.407
639,ST-10,leak_detector,normal,0.96,35.9,2026-09-08 11:05:05.433
640,ST-09,demand_forecaster,775,0.744,66.5,2026-09-08 11:05:05.459
641,ST-10,leak_detector,normal,0.89,28.6,2026-09-08 11:05:05.485
642,ST-04,leak_detector,normal,0.901,29.5,2026-09-08 11:05:05.511
643,ST-05,leak_detector,normal,0.831,39.4,2026-09-08 11:05:05.537
644,ST-06,demand_forecaster,3599,0.796,64.2,2026-09-08 11:05:05.565
645,ST-03,demand_forecaster,488,0.698,86.9,2026-09-08 11:05:05.591
646,ST-10,leak_detector,normal,0.87,33.8,2026-09-08 11:05:05.617
647,ST-06,pressure_drop_predictor,drop,0.702,53.9,2026-09-08 11:05:05.643
648,ST-06,pressure_drop_predictor,stable,0.773,79.6,2026-09-08 11:05:05.669
649,ST-01,pressure_drop_predictor,drop,0.918,52.4,2026-09-08 11:05:05.695
650,ST-04,demand_forecaster,2510,0.716,81.0,2026-09-08 11:05:05.722
651,ST-02,leak_detector,leak,0.795,36.0,2026-09-08 11:05:05.749
652,ST-03,pressure_drop_predictor,stable,0.812,49.6,2026-09-08 11:05:05.774
653,ST-08,demand_forecaster,704,0.729,74.0,2026-09-08 11:05:05.801
654,ST-10,pressure_drop_predictor,drop,0.874,36.7,2026-09-08 11:05:05.827
655,ST-07,pressure_drop_predictor,drop,0.693,57.4,2026-09-08 11:05:05.853
656,ST-07,demand_forecaster,4087,0.652,74.0,2026-09-08 11:05:05.879
657,ST-01,pressure_drop_predictor,stable,0.746,80.1,2026-09-08 11:05:05.905
658,ST-03,demand_forecaster,112,0.85,100.4,2026-09-08 11:05:05.933
659,ST-05,demand_forecaster,4808,0.887,73.6,2026-09-08 11:05:05.960
660,ST-01,pressure_drop_predictor,drop,0.841,68.7,2026-09-08 11:05:05.986
661,ST-02,pressure_drop_predictor,drop,0.605,57.5,2026-09-08 11:05:06.012
